,order_id,start_state_abr,end_state_abr,start_city,end_city,start_zip,end_zip,total_volume_inches3,total_distance_miles,total_weight_lbs,total_predicted_hours
1208,11208,fl,fl,coopercity,miami,33328,33122,686.0,18.673006,5.0,0.53944445
1209,11209,fl,fl,gainesville,gainesville,32609,32653,4127.396,5.260112,54.0,0.215
1210,11210,ca,ca,temecula,sandiego,92592,92126,1.0,40.671394,1.0,0.8811111
1211,11211,il,il,oaklawn,itasca,60453,60143,187.5,22.705744,2.0,0.6627778
1212,11212,ca,ca,hayward,richmond,94545,94804,5488.0,22.943634,20.0,0.9025
1213,11213,ca,ca,sandiego,santee,92131,92071,20736.0,6.4357557,7.0,0.31694445
1214,11214,ny,ny,newyorkcity,newyorkcity,10017,10467,320.0,9.975574,2.0,0.46888888
1215,11215,ny,ny,tuckahoe,fishkill,10707,12524,1536.0,39.378605,5.0,1.0211111
1216,11216,ca,ca,sanfrancisco,dalycity,94158,94015,4320.0,7.894382,25.0,0.25388888
1217,11217,wa,wa,renton,bellevue,98059,98004,1.0,5.4679475,1.0,0.19638889
1218,11218,wa,wa,kirkland,seattle,98034,98134,1.0,11.158139,1.0,0.41
1219,11219,ca,ca,hayward,sanfrancisco,94545,94121,2744.0,22.338312,10.0,0.7802778
1220,11220,ny,ny,tuckahoe,newyorkcity,10707,10469,1728.0,7.004558,10.0,0.23472223
1221,11221,ca,ca,jamul,sandiego,91935,92126,1.0,24.334377,1.0,0.6622222
1222,11222,ga,ga,ellenwood,atlanta,30294,30337,1728.0,6.18767,2.0,0.41083333
1223,11223,ca,ca,losangeles,burbank,90045,91501,1.0,17.619684,21.56,0.5436111
1224,11224,fl,fl,tampa,tampa,33613,33619,36.0,10.653744,5.0,0.36222222
1225,11225,wa,wa,bellevue,bellevue,98007,98004,1.0,2.819754,1.0,0.16222222
1226,11226,ca,ca,sandiego,lajolla,92123,92037,5832.0,6.894585,1.0,0.35305557
1227,11227,ca,ca,lamirada,losangeles,90638,90045,1680.0,22.022104,1.0,0.5961111
1228,11228,ca,ca,santarosa,mather,95405,95655,160.0,76.57686,2.0,2.2572222
1229,11229,ca,ca,oceanside,poway,92057,92064,1200.0,21.58774,1.0,0.6238889
1230,11230,fl,fl,lutz,tampa,33559,33607,4000.0,15.440064,35.0,0.5472222
1231,11231,ca,ca,suncity,highland,92586,92346,1.0,30.30506,5.0,1.0538889
1232,11232,ca,ca,burbank,panoramacity,91505,91402,28.0,5.0240145,2.0,0.24583334
1233,11233,wa,wa,seattle,seattle,98101,98199,1428.0,3.3600736,20.0,0.2738889
1234,11234,ca,ca,culvercity,manhattanbeach,90232,90266,250.0,8.948809,10.0,0.3425
1235,11235,ca,ca,marysville,sacramento,95901,95834,1.0,33.872284,1.0,0.6666667
1236,11236,ca,ca,redwoodcity,portolavalley,94063,94028,7488.0,5.6561356,99.0,0.29666665
1237,11237,or,wa,hillsboro,seatac,97124,98158,693.0,134.60222,3.0,3.728611
1238,11238,fl,fl,jupiter,westpalmbeach,33458,33401,1024.0,14.917683,16.0,0.45444444
1239,11239,ca,ca,gardena,alisoviejo,90248,92656,648.0,38.43419,8.0,0.78305554
1240,11240,ca,ca,elkgrove,sacramento,95758,95815,192.0,11.070831,28.0,0.42166665
1241,11241,fl,fl,tampa,tampa,33614,33619,4032.0,11.215608,20.0,0.33694443
1242,11242,ny,ny,newyorkcity,mountkisco,10017,10549,3267.0,33.62021,23.0,1.0044445
1243,11243,fl,fl,tampa,opa-locka,33614,33054,1728.0,199.54158,2.0,4.1572223
1244,11244,wa,wa,seatac,mukilteo,98158,98275,4000.0,32.54064,12.0,1.0902778
1245,11245,fl,fl,oldsmar,tampa,34677,33613,8000.0,16.734957,20.0,0.55972224
1246,11246,ca,ca,irvine,placentia,92606,92870,192.0,13.467389,10.0,0.6013889
1247,11247,ca,ca,sandiego,sandiego,92154,92126,1.0,24.406986,1.0,0.7127778
1248,11248,ca,ca,lynwood,losangeles,90262,90027,576.0,12.515763,25.0,0.4697222
1249,11249,ca,ca,sunnyvale,sanfrancisco,94089,94128,2744.0,26.136118,25.0,0.55527776
1250,11250,fl,fl,sarasota,tampa,34239,33606,1.0,42.935276,1.0,1.1261111
1251,11251,ny,ny,newyorkcity,newyorkcity,10001,10029,189.75,3.4238381,1.0,0.2663889
1252,11252,fl,fl,homosassa,ocala,34446,34471,1.0,38.696053,1.0,1.1827778
1253,11253,ca,ca,lajolla,pomona,92037,91768,1.0,86.40243,1.0,2.2658334
1254,11254,ny,ny,newyorkcity,newyorkcity,10001,10467,189.75,10.761348,1.0,0.44444445
1255,11255,az,az,phoenix,phoenix,85032,85034,140.0,14.224556,3.0,0.49027777
1256,11256,ca,ca,sanfrancisco,sanfrancisco,94115,94123,88.0,1.0173748,1.0,0.13916667
1257,11257,md,va,baltimore,charlottesville,21240,22903,640.0,127.04439,2.0,2.8655555
1258,11258,ma,ma,everett,boston,2149,02109,1575.936,2.297732,35.9,0.19944444
1259,11259,ga,ga,peachtreecorners,atlanta,30092,30337,216.0,26.391895,1.0,0.69166666
1260,11260,ca,ca,sacramento,sacramento,95815,95842,192.0,10.092697,10.0,0.3311111
1261,11261,ca,ca,losangeles,fresno,90012,93721,1728.0,204.72006,6.0,3.821389
1262,11262,ny,nj,newyorkcity,livingston,10065,07039,864.0,20.577166,5.0,0.89944446
1263,11263,ny,ny,newyorkcity,tuckahoe,10465,10707,1.0,9.936312,1.0,0.40055555
1264,11264,co,co,aurora,aurora,80011,80045,7728.0,5.537479,9.0,0.26694444
1265,11265,ca,ca,marchairreservebase,riverside,92518,92503,1.0,11.643684,1.0,0.4677778
1266,11266,ga,ga,atlanta,collegepark,30309,30337,50.0,12.050135,1.0,0.4836111
1267,11267,tx,tx,houston,tomball,77061,77375,125.0,35.092285,3.0,0.8169444
1268,11268,ca,ca,unioncity,oakland,94587,94621,1000.0,12.92156,2.0,0.37166667
1269,11269,ca,ca,costamesa,carlsbad,92626,92011,8112.0,51.746094,25.0,1.0272223
1270,11270,ca,ca,menlopark,sanmateo,94025,94402,1440.0,8.950233,10.0,0.3013889
1271,11271,tx,tx,mckinney,plano,75071,75023,10240.0,11.60532,40.0,0.23472223
1272,11272,ca,ca,riverside,baldwinpark,92506,91706,7344.0,35.01759,20.0,0.85
1273,11273,tx,ok,fortworth,oklahomacity,76104,73132,3822.0,194.70697,40.0,3.4675
1274,11274,ca,ca,ranchocucamonga,ranchocucamonga,91730,91737,192.0,4.5112724,3.0,0.27833334
1275,11275,il,il,westchicago,desplaines,60185,60018,7500.0,16.633924,27.0,0.77
1276,11276,ny,ny,tuckahoe,newyorkcity,10707,10024,720.0,14.065894,4.0,0.5461111
1277,11277,ca,ca,sanleandro,pleasanton,94577,94566,192.0,15.998267,1.0,0.58194447
1278,11278,ca,ca,ranchocucamonga,glendale,91730,91205,8.0,38.27297,2.0,1.1186111
1279,11279,ri,ma,providence,boston,2903,2128,864.0,43.38582,5.0,1.0055555
1280,11280,ca,ca,signalhill,arcadia,90755,91007,1.0,22.770939,1.0,0.7683333
1281,11281,tx,tx,sanantonio,sanantonio,78212,78213,72.0,4.23181,0.25,0.14305556
1282,11282,tx,tx,fortworth,dallas,76104,75235,11592.0,28.878378,60.0,0.78583336
1283,11283,ca,ca,sacramento,sacramento,95815,95825,192.0,2.6191225,3.0,0.1675
1284,11284,fl,fl,tampa,lakeland,33635,33805,8000.0,41.657726,20.0,1.1933334
1285,11285,ga,ga,norcross,atlanta,30071,30337,8160.0,25.786661,55.0,0.85555553
1286,11286,fl,fl,tampa,clearwater,33614,33762,539.0,12.047199,2.0,0.39833334
1287,11287,ga,ga,columbus,atlanta,31909,30309,5967.0,91.01532,60.0,1.6966667
1288,11288,ga,ga,columbus,albany,31904,31707,1.0,75.87443,14.0,1.4227778
1289,11289,co,co,aurora,denver,80011,80249,432.0,8.038966,2.0,0.6422222
1290,11290,co,co,denver,wheatridge,80249,80033,6732.0,25.606825,18.0,0.7019445
1291,11291,ca,ca,sanfrancisco,sanfrancisco,94131,94128,125.0,10.944339,10.0,0.47166666
1292,11292,ny,nj,newyorkcity,teterboro,10037,7608,144.0,7.211282,1.0,0.3611111
1293,11293,ca,ca,southsanfrancisco,menlopark,94080,94025,816.0,19.027966,72.0,0.5505555
1294,11294,fl,fl,miami,miami,33178,33122,2205.0,6.981626,9.0,0.29472223
1295,11295,or,wa,portland,seattle,97227,98195,4608.0,146.38347,24.0,3.163889
1296,11296,tx,tx,dallas,dallas,75231,75208,125.0,9.730155,1.0,0.35583332
1297,11297,fl,fl,clearwater,clearwater,33755,33756,13824.0,2.0903473,40.0,0.13916667
1298,11298,ny,nj,newyorkcity,montvale,11215,7645,432.0,27.146341,3.0,1.0622222
1299,11299,ca,ca,walnut,losangeles,91789,90045,768.0,30.642155,6.0,1.0697222
1300,11300,ca,ca,southsanfrancisco,sanfrancisco,94128,94128,647.85254,1.4272823,2.205,0.14
1301,11301,fl,fl,orlando,fortmyers,32803,33967,288.0,146.93372,15.0,3.2691667
1302,11302,co,co,englewood,denver,80112,80249,2156.0,22.019289,20.0,0.86
1303,11303,ca,ca,sandiego,carlsbad,92130,92010,3375.0,14.92528,18.0,0.48833334
1304,11304,ca,ca,carlsbad,sandiego,92010,92101,7803.0,27.913065,10.0,0.98777777
1305,11305,ca,ca,gardena,gardena,90247,90248,150.0,2.1048722,1.0,0.15444444
1306,11306,tx,tx,houston,katy,77032,77450,4760.0,28.822412,20.0,0.7511111
1307,11307,ca,ca,indio,highland,92201,92346,1.0,62.10392,1.0,1.4055556
1308,11308,al,al,pelham,rainbowcity,35124,35906,1.0,60.553505,6.0,1.1352777
1309,11309,fl,fl,tampa,tampa,33619,33607,1728.0,11.681913,5.0,0.43194443
1310,11310,tx,tx,mesquite,plano,75150,75025,4800.0,23.76509,25.0,0.6236111
1311,11311,ca,ca,sanramon,sanfrancisco,94583,94118,112.0,26.242954,10.0,0.8819444
1312,11312,fl,fl,hollywood,miami,33027,33122,3456.0,13.714272,9.0,0.5586111
1313,11313,tx,tx,troy,fortworth,76579,76104,1000.0,107.234085,2.0,1.9308333
1314,11314,nc,nc,chapelhill,winston-salem,27514,27103,960.0,71.800545,2.0,1.4816667
1315,11315,fl,fl,brooksville,tampa,34613,33619,1.0,42.398544,1.0,0.96
1316,11316,tn,tn,mt.juliet,columbia,37122,38401,25920.0,52.017353,370.0,1.2611111
1317,11317,ca,ca,lakeelsinore,highland,92530,92346,1.0,33.07649,1.0,1.2302778
1318,11318,tx,tx,waxahachie,dallas,75165,75231,27000.0,33.911636,40.0,0.6161111
1319,11319,pa,pa,allentown,danville,18104,17822,864.0,60.63738,5.0,1.6911111
1320,11320,ca,ca,folsom,vacaville,95630,95688,36000.0,49.948322,140.0,1.1069444
1321,11321,ga,ga,duluth,columbus,30096,31901,1440.0,114.75994,5.0,2.1625
1322,11322,tn,tn,memphis,memphis,38115,38115,1000.0,0.07181349,10.0,0.02861111
1323,11323,ca,ca,oceanside,oceanside,92056,92057,192.0,3.1763911,8.0,0.25666666
1324,11324,fl,fl,miami,jupiter,33138,33458,5904.0,75.66245,94.0,1.4847223
1325,11325,fl,fl,orlando,opa-locka,32827,33054,1215.0,187.11134,10.0,3.5658333
1326,11326,ca,ca,sanleandro,oakland,94577,94612,192.0,9.025211,6.0,0.27722222
1327,11327,ca,ca,westsacramento,fresno,95691,93703,2880.0,157.79005,10.0,3.0794444
1328,11328,ca,ca,costamesa,irvine,92627,92618,960.0,9.567537,25.0,0.26555556
1329,11329,ca,ca,sanfrancisco,sanfrancisco,94158,94112,88.0,4.575615,1.0,0.29805556
1330,11330,fl,fl,miami,miamilakes,33138,33014,18.0,8.814411,5.0,0.32722223
1331,11331,ca,ca,missionviejo,ranchosantamargarita,92691,92688,1000.0,4.108114,8.0,0.20527777
1332,11332,ok,tx,oklahomacity,dallas,73132,75230,3822.0,188.1231,60.0,3.4030557
1333,11333,co,co,denver,centennial,80249,80112,1322.5,19.204306,15.0,0.6261111
1334,11334,ny,ny,newyorkcity,newyorkcity,10044,10021,3168.0,0.37190747,30.0,0.35694444
1335,11335,ca,ca,santee,sandiego,92071,92126,125.0,9.299496,5.0,0.33777776
1336,11336,fl,fl,tampa,lakeland,33614,33815,1728.0,33.46698,5.0,0.76361114
1337,11337,fl,fl,orlando,orlando,32827,32827,1000.0,1.4707346,10.0,0.16944444
1338,11338,ca,ca,sandiego,escondido,92120,92029,125.0,22.871971,2.0,0.5491667
1339,11339,pa,nj,philadelphia,montvale,19107,7645,1000.0,95.60506,10.0,1.8638889
1340,11340,il,il,mundelein,gibsoncity,60060,60936,92160.0,127.49901,992.0,2.6641667
1341,11341,ca,ca,banning,highland,92220,92346,1.0,19.846395,1.0,0.53444445
1342,11342,ca,ca,westsacramento,sacramento,95691,95834,1.0,6.036223,1.0,0.22861111
1343,11343,ca,ca,hemet,riverside,92543,92503,1.0,30.176905,1.0,0.89194447
1344,11344,ny,ny,newyorkcity,newyorkcity,10457,10021,189.75,6.9287977,1.0,0.47583333
1345,11345,wa,wa,seatac,seatac,98168,98158,180.0,2.7546322,1.0,0.19722222
1346,11346,az,az,phoenix,phoenix,85034,85013,504.0,4.4024887,4.0,0.21722223
1347,11347,ca,ca,yubacity,sacramento,95991,95834,1.0,35.85494,1.0,0.77694446
1348,11348,nc,nc,raleigh,winston-salem,27610,27103,720.0,98.76053,2.0,1.9080555
1349,11349,tx,tx,tyler,dallas,75701,75231,64.0,94.02443,1.0,1.7769444
1350,11350,tn,ms,memphis,southaven,38118,38672,1.0,8.7382965,148.0,0.4263889
1351,11351,ca,ca,lajolla,pomona,92037,91768,1.0,86.40243,1.0,2.0616667
1352,11352,co,co,englewood,denver,80112,80249,1000.0,22.018171,10.0,0.9602778
1353,11353,ca,ca,riverside,riverside,92507,92508,192.0,5.887336,2.0,0.32333332
1354,11354,wi,wi,milwaukee,madison,53207,53714,1.0,71.65927,2.0,1.325
1355,11355,fl,fl,jacksonville,jacksonville,32218,32207,1.0,8.555205,1.0,0.31583333
1356,11356,ny,ct,newyorkcity,newhaven,10017,6510,9216.0,66.12836,30.0,1.7355555
1357,11357,fl,fl,jacksonville,jacksonville,32207,32207,1.0,4.0026946,1.0,0.18138888
1358,11358,ca,ca,vannuys,northridge,91406,91326,5184.0,3.881118,45.0,0.23138888
1359,11359,ny,ny,tuckahoe,newyorkcity,10707,10028,1.0,14.266582,1.0,0.73777777
1360,11360,nj,nj,newark,southbrunswick,7114,08810,768.0,29.480246,2.0,0.77166665
1361,11361,ca,ca,woodlandhills,culvercity,91367,90232,1728.0,16.650198,10.0,0.47277778
1362,11362,mo,ok,westwood,oklahomacity,66205,73132,3375.0,292.56488,20.0,5.788889
1363,11363,ca,ca,sacramento,sacramento,95815,95815,5184.0,1.4239917,75.0,0.115
1364,11364,or,wa,portland,seatac,97218,98158,144.0,130.30774,1.0,2.8222222
1365,11365,tn,tn,memphis,memphis,38118,38116,1.0,5.528487,41.15,0.27805555
1366,11366,mo,il,st.louis,chicago,63119,60607,5376.0,268.05484,35.0,5.003889
1367,11367,tx,ar,plano,littlerock,75093,72205,125.0,283.63058,5.0,5.0666666
1368,11368,tx,tx,fortworth,dallas,76104,75231,576.0,34.85365,2.0,0.7891667
1369,11369,ny,pa,newyorkcity,philadelphia,10025,19123,50.625,85.47202,2.0,1.8977778
1370,11370,tx,tx,fortworth,dallas,76126,76051,1000.0,31.327705,30.0,0.7436111
1371,11371,ca,ca,rocklin,sacramento,95677,95815,192.0,18.554157,30.0,0.415
1372,11372,ca,ca,sacramento,sacramento,95831,95815,1728.0,7.123476,20.0,0.33277777
1373,11373,ca,ca,sealbeach,arcadia,90740,91007,1.0,25.423613,1.0,0.7261111
1374,11374,co,co,englewood,denver,80112,80249,3080.0,21.939512,15.0,0.8894445
1375,11375,ca,ca,sandiego,sandiego,92131,92120,192.0,6.6602,10.0,0.33527777
1376,11376,ca,ca,lajolla,pomona,92037,91768,1.0,86.40243,1.0,1.7558334
1377,11377,ga,ga,duluth,columbus,30096,31909,3456.0,110.62223,5.0,2.0927777
1378,11378,md,md,baltimore,baltimore,21240,21205,160.0,8.8242855,1.0,0.3797222
1379,11379,ca,ca,longbeach,torrance,90808,90505,1600.0,12.85256,10.0,0.57166666
1380,11380,ca,ca,sanfrancisco,sanramon,94131,94583,8064.0,26.762796,25.0,1.2633333
1381,11381,fl,fl,sanford,puntagorda,32773,33982,480.0,136.26189,1.0,3.0555556
1382,11382,tx,tx,humble,galveston,77339,77550,104.5,58.563683,1.0,1.3994445
1383,11383,ok,tx,lawton,burkburnett,73505,76354,3080.0,38.02848,15.0,0.8277778
1384,11384,il,il,libertyville,itasca,60048,60143,187.5,21.712246,2.0,0.76555556
1385,11385,ca,ca,sandiego,encinitas,92123,92024,5832.0,17.584139,1.0,0.41138887
1386,11386,ca,ca,sacramento,roseville,95815,95678,7590.0,14.785812,30.0,0.4286111
1387,11387,ga,ga,peachtreecorners,atlanta,30071,30309,125.0,15.352543,5.0,0.4975
1388,11388,fl,fl,lakeland,winterhaven,33803,33881,13824.0,9.363262,30.0,0.29722223
1389,11389,ca,ca,sandiego,carlsbad,92130,92011,1728.0,12.375687,15.0,0.4211111
1390,11390,ca,ca,chino,riverside,91708,92503,1.0,10.80859,1.0,0.6547222
1391,11391,ny,ny,tuckahoe,newyorkcity,10707,10016,8192.0,16.929758,10.0,0.6913889
1392,11392,ma,ma,everett,boston,2149,2111,1727.642,3.0450294,42.4,0.31083333
1393,11393,ca,ca,sacramento,elkgrove,95815,95624,192.0,13.993365,10.0,0.5480555
1394,11394,ca,ca,sacramento,sacramento,95815,95828,192.0,7.922259,2.0,0.41305557
1395,11395,ca,ca,victorville,highland,92395,92346,1.0,24.782976,1.0,0.81472224
1396,11396,ny,ny,northtonawanda,buffalo,14120,14228,1.0,7.4953637,1.0,0.2563889
1397,11397,ca,ca,sanfrancisco,sanfrancisco,94128,94131,2744.0,10.142695,25.0,0.44805557
1398,11398,va,md,rutherglen,rosedale,22546,21237,500.0,110.645744,5.0,2.3947222
1399,11399,pa,pa,norristown,philadelphia,19403,19153,22032.0,19.038803,20.0,0.6319444
1400,11400,wa,wa,auburn,renton,98001,98056,9600.0,13.189216,80.0,0.43194443
1401,11401,nj,nj,newark,morristown,7114,7960,2057.0,14.80052,5.0,0.40166667
1402,11402,wa,wa,seatac,seatac,98168,98158,9044.0,2.1674387,48.0,0.1425
1403,11403,ca,ca,sacramento,sacramento,95818,95811,40.0,1.4299934,5.0,0.1525
1404,11404,ca,ca,santafesprings,corona,90670,92882,216.0,26.15766,1.0,0.7238889
1405,11405,tx,tx,dallas,denton,76051,76207,486.0,22.320576,13.0,0.5688889
1406,11406,ks,ks,wichita,wichita,67215,67209,4550.0,1.1521624,10.0,0.27888888
1407,11407,or,or,hillsboro,portland,97124,97218,693.0,15.834826,5.0,0.58694446
1408,11408,ca,ca,sacramento,elkgrove,95815,95624,1728.0,13.580981,35.0,0.4236111
1409,11409,az,ca,goodyear,sandiego,85395,92121,64.0,284.5166,1.0,5.5755553
1410,11410,tx,tx,corsicana,tyler,75110,75701,6480.0,73.226364,40.0,1.5222223
1411,11411,ca,ca,elcajon,santee,92019,92071,4608.0,7.3400483,30.0,0.30833334
1412,11412,ca,ca,sanleandro,berkeley,94577,94705,384.0,11.618086,70.0,0.36527777
1413,11413,ca,ca,sacramento,sacramento,95818,95834,40.0,6.0626397,1.0,0.21416667
1414,11414,ny,pa,newyorkcity,philadelphia,10032,19123,50.625,87.9512,2.0,2.0038888
1415,11415,tx,tx,katy,dallas,77493,75230,336.0,223.62561,1.0,4.1880555
1416,11416,ca,ca,sanleandro,berkeley,94577,94703,192.0,13.141499,3.0,0.5536111
1417,11417,ga,ga,duluth,atlanta,30096,30322,5760.0,17.271395,20.0,0.59694445
1418,11418,fl,fl,melbourne,orlando,32901,32827,11616.0,48.42145,70.0,1.1266667
1419,11419,ca,ca,sandiego,sandiego,92107,92131,192.0,12.89693,12.0,0.33833334
1420,11420,ca,ca,westsacramento,sacramento,95691,95818,280.0,1.6376624,70.0,0.13388889
1421,11421,il,wi,chicago,stevenspoint,60638,54481,9408.0,208.99739,80.0,4.229722
1422,11422,co,co,englewood,denver,80112,80249,3080.0,22.019289,20.0,0.8686111
1423,11423,or,or,portland,portland,97239,97230,1.0,10.0680895,1.0,0.3661111
1424,11424,ca,ca,sanleandro,piedmont,94577,94611,192.0,8.769495,24.0,0.38833332
1425,11425,ca,ca,sandiego,sandiego,92131,92115,192.0,9.353745,10.0,0.36833334
1426,11426,ca,ca,sacramento,rocklin,95815,95765,192.0,19.660154,3.0,0.5377778
1427,11427,ca,ca,yucaipa,morenovalley,92399,92557,3456.0,12.962254,20.0,0.6191667
1428,11428,ma,ma,waltham,boston,2451,2128,1728.0,12.347263,4.0,0.42027777
1429,11429,ca,ca,vacaville,sacramento,95687,95834,1.0,34.329536,1.0,0.73972225
1430,11430,ca,ca,santaana,murrieta,92705,92563,2688.0,39.541897,25.0,1.1511111
1431,11431,tx,tx,dallas,dallas,76051,76051,640.0,1.5540379,3.0,0.16138889
1432,11432,ca,ca,sanfrancisco,sacramento,94124,95821,7.0,81.04731,7.0,1.9983333
1433,11433,ca,ca,sandiego,sandiego,92131,92116,4368.0,9.927165,26.0,0.27722222
1434,11434,tx,tx,bedford,allen,76021,75013,3375.0,31.263649,25.0,0.6716667
1435,11435,va,md,vienna,bethesda,22182,20817,204.0,8.928073,3.0,0.27527776
1436,11436,tx,tx,fortworth,dallas,76104,75230,48.0,34.512333,1.0,0.85805553
1437,11437,fl,fl,gainesville,gainesville,32609,32605,1.0,4.8145103,1.0,0.20166667
1438,11438,ca,ca,sacramento,sacramento,95815,95826,192.0,6.4216094,50.0,0.305
1439,11439,il,il,foxrivergrove,chicago,60021,60638,7776.0,36.491585,38.0,1.2213889
1440,11440,fl,fl,fortlauderdale,miami,33315,33122,1344.0,22.241802,2.205,0.7391667
1441,11441,ca,ca,banning,sandiego,92220,92111,720.0,76.68421,5.0,1.9280555
1442,11442,pa,pa,philadelphia,haverford,19146,19041,252.0,7.8483934,2.204,0.6527778
1443,11443,ga,ga,peachtreecorners,collegepark,30071,30337,8160.0,26.088074,55.0,0.6452778
1444,11444,ca,ca,lajolla,pomona,92037,91768,1.0,86.40022,1.0,1.6291667
1445,11445,ca,ca,costamesa,orange,92627,92867,960.0,14.460502,25.0,0.34166667
1446,11446,fl,fl,westpalmbeach,davie,33406,33314,37376.0,42.214466,352.0,0.9225
1447,11447,nc,nc,winston-salem,greensboro,27127,27410,960.0,22.46187,5.0,0.5797222
1448,11448,ca,ca,palmdesert,riverside,92260,92503,1.0,62.119934,1.0,1.471111
1449,11449,ga,sc,hapeville,greenville,30354,29605,960.0,139.69478,5.0,2.4416666
1450,11450,ca,ca,sacramento,northhighlands,95815,95660,192.0,7.7055035,50.0,0.36444443
1451,11451,ca,ca,victorville,highland,92395,92346,1.0,24.782976,1.0,0.90055555
1452,11452,ny,nj,stonybrook,teterboro,11794,7608,864.0,49.485554,1.0,1.5247222
1453,11453,ca,ca,goldriver,sacramento,95670,95834,1.0,11.378194,1.0,0.4475
1454,11454,ca,ca,roseville,sanfrancisco,95661,94109,2744.0,92.918526,20.0,2.0463889
1455,11455,ca,ca,sacramento,lincoln,95815,95648,1728.0,22.015572,50.0,0.7441667
1456,11456,ny,ny,newyorkcity,ballstonspa,11430,12020,594.0,159.42545,2.0,3.2725
1457,11457,ca,ca,sacramento,folsom,95817,95630,512.0,16.765713,1.0,0.41472223
1458,11458,fl,fl,coralgables,miami,33133,33138,1032.0,7.978479,61.0,0.38916665
1459,11459,tx,tx,grapevine,grapevine,76051,76051,2997.0,1.5168089,8.0,0.19888888
1460,11460,ca,ca,vista,sandiego,92081,92123,588.0,24.941381,3.0,0.64111114
1461,11461,fl,fl,winterhaven,orlando,33881,32827,12.25,37.711636,2.0,1.0711111
1462,11462,fl,fl,fortlauderdale,orlando,33301,32803,1344.0,185.0871,45.0,3.4544444
1463,11463,ma,ma,waltham,boston,2451,2128,864.0,13.35126,5.0,0.44583333
1464,11464,ca,ca,sacramento,sacramento,95823,95837,28.0,18.031168,2.0,0.4925
1465,11465,tn,tn,memphis,nashville,38118,37214,3.0,196.87576,3.0,3.6841667
1466,11466,az,az,scottsdale,phoenix,85258,85034,800.0,11.101428,1.0,0.4836111
1467,11467,tx,tx,irving,grapevine,75063,76051,12672.0,3.400826,80.0,0.2875
1468,11468,ca,ca,sacramento,sacramento,95815,95835,192.0,6.7334237,5.0,0.2911111
1469,11469,ca,ca,sacramento,sacramento,95815,95841,192.0,7.848818,2.0,0.24833333
1470,11470,nj,ny,warrentownship,newyorkcity,7059,10001,189.75,26.740921,1.0,0.65694445
1471,11471,ca,ca,elkgrove,sacramento,95757,95815,1728.0,14.364384,2.0,0.4811111
1472,11472,ca,ca,sacramento,sacramento,95831,95834,1.0,9.931337,1.0,0.28
1473,11473,az,az,scottsdale,phoenix,85258,85034,800.0,11.101428,1.0,0.47472224
1474,11474,tx,tx,fortworth,coppell,76106,75019,1936.0,21.380568,4.0,0.72333336
1475,11475,ca,ca,longbeach,gardena,90808,90248,400.0,9.029051,20.0,0.2663889
1476,11476,ca,ca,blythe,riverside,92225,92503,1.0,148.0953,1.0,2.621389
1477,11477,pa,nj,philadelphia,livingston,19104,07039,864.0,73.24466,5.0,1.8225
1478,11478,fl,fl,pontevedrabeach,jacksonville,32082,32207,1.0,17.002634,1.0,0.58944446
1479,11479,ga,sc,duluth,charleston,30096,29401,1440.0,253.92189,5.0,5.2425
1480,11480,ca,ca,nationalcity,sandiego,91950,92121,1000.0,15.074631,1.0,0.41805556
1481,11481,ga,ga,atlanta,columbus,30309,31909,16632.0,93.746605,30.0,1.7441666
1482,11482,fl,fl,tampa,jacksonville,33615,32207,7616.0,169.69647,30.0,3.6091666
1483,11483,va,pa,leesburg,philadelphia,20175,19130,3900.0,141.1367,40.0,3.093611
1484,11484,fl,fl,miami,miami,33126,33179,1000.0,14.288352,10.0,0.5338889
